condition,class,run,rms,crest,kurtosis,diff_rms,normalized_impulse
speed_drift,healthy,41,0.4559853292892121,2.146111343631317,1.864181244858382,0.14583208058241137,0.43666287415518273
speed_drift,healthy,42,0.4741503295133111,2.1090812838141666,1.8504159618380103,0.1477608746895091,0.42391431233578625
speed_drift,healthy,43,0.48297591837272014,2.246720028598609,1.876827769510476,0.15119236242253278,0.4288610320822372
speed_drift,healthy,44,0.46095491243918474,2.2478883850073115,1.8699990841231127,0.15112212915872886,0.4483222704201959
speed_drift,healthy,45,0.4786771146042122,2.2227023378657664,1.862669633619716,0.15239468076819568,0.43450528300626284
speed_drift,healthy,46,0.4736602888511373,2.0716889117686406,1.843710967194797,0.15135767443794987,0.4338942454965392
speed_drift,healthy,47,0.4903192724426561,2.11926215385924,1.8381522777909005,0.15317543415271792,0.42354630701912255
speed_drift,healthy,48,0.4515370988783192,2.1496990082158054,1.8658952609636283,0.1479423497797129,0.44755117830707275
speed_drift,healthy,49,0.4617348248344892,2.2051943269834804,1.8652074769232034,0.14551370665611696,0.43040256060721993
speed_drift,healthy,50,0.47629256788414026,2.1671391222021756,1.862443039314486,0.1496091678380328,0.4286727747674854
speed_drift,healthy,51,0.460613891552145,2.2307003945009227,1.8597522753606537,0.14862142958097702,0.4400195293718254
speed_drift,healthy,52,0.47109177520167966,2.182342022351282,1.8413009877170856,0.15063585840896862,0.43389559166802866
speed_drift,healthy,53,0.4727566489124383,2.1423947376323156,1.8544735497548548,0.15191627250969827,0.4375996560400782
speed_drift,healthy,54,0.4852050056575169,2.039952493428115,1.8557729645956154,0.14947233711921784,0.4196603845150265
speed_drift,healthy,55,0.47662810407065026,2.2470547611281666,1.8664057503140068,0.1504299761147726,0.43117916961844455
speed_drift,healthy,56,0.4688615792637413,2.1866516033337695,1.874823316103321,0.14861536932048175,0.4340095161362189
speed_drift,healthy,57,0.4856435253420647,2.1878713862060093,1.8660901817644393,0.15383652050436838,0.4327211865584442
speed_drift,healthy,58,0.4659545338041503,2.2932146360804877,1.8532724675274868,0.14780793138831813,0.4318409613807942
speed_drift,healthy,59,0.4643860225011679,2.162223003099239,1.8633288335623475,0.15002469918808367,0.44098963032835137
speed_drift,healthy,60,0.47955306004092646,2.1414736740943354,1.841590298354263,0.1518122925014881,0.42960248136795476
speed_drift,healthy,61,0.4535623642207192,2.3912250029768787,1.8462660268455104,0.15146706665749768,0.4537622301054718
speed_drift,healthy,62,0.477091525997361,2.253642296446301,1.8271080836432645,0.1496469067687082,0.4239827242789446
speed_drift,healthy,63,0.45843408127678287,2.3448303466155527,1.862439877883844,0.15167355279706493,0.4515169869563226
speed_drift,healthy,64,0.4470538936471837,2.330775412795677,1.9023869934251532,0.15192332982188003,0.4687205805005651
speed_drift,healthy,65,0.4551318874548269,2.6033668228821014,1.86291154455681,0.147817234096331,0.4432859071948555
speed_drift,healthy,66,0.47428945803834843,2.1852953836541826,1.8324354998878718,0.14994161769663542,0.4279500374426536
speed_drift,healthy,67,0.47402531203313336,2.3129113020832692,1.8498729677121108,0.1500651100969652,0.4305753382693952
speed_drift,healthy,68,0.4600706625781285,2.3210845761551036,1.8464815249125583,0.14989443856594917,0.44272440478291203
speed_drift,healthy,69,0.4850525041051466,2.437811116022389,1.8948908446802613,0.1488841954499383,0.42252454829942737
speed_drift,healthy,70,0.46826540351196944,2.043349668849647,1.870548878692113,0.1557229534839903,0.4548257981295236
speed_drift,healthy,71,0.4484682776812851,2.2238053789520227,1.8683529303983644,0.1476362828151288,0.4499775347375489
speed_drift,healthy,72,0.48982818136671813,2.3472324058128025,1.8495225373564008,0.1527634781916314,0.42413643734742545
speed_drift,healthy,73,0.4480632521665113,2.3755704640391904,1.8503684116877042,0.1435068475518662,0.43567475979763537
speed_drift,healthy,74,0.4940220020330611,2.2263420023241904,1.887164919063577,0.1484720641970742,0.4128605460096964
speed_drift,healthy,75,0.44943669946802317,2.2770059055223797,1.890076786469155,0.14652568601706822,0.44821352249094937
speed_drift,healthy,76,0.4737120465249829,2.1369713226462266,1.8545348448493784,0.1521583635402539,0.43742026427803865
speed_drift,healthy,77,0.4866111283330119,2.255997888458386,1.8360656142780114,0.14520425890228106,0.40433507475352076
speed_drift,healthy,78,0.4542473415181475,2.2076145107466054,1.8393109705073627,0.1537699871234402,0.4590994413626799
speed_drift,healthy,79,0.45840577264293,2.2153425463384386,1.8556982894395146,0.14916337966330687,0.4432674287103783
speed_drift,healthy,80,0.49026580282664,2.2996851034548573,1.8449600647225692,0.14953209121309613,0.41428221610716276
speed_drift,healthy,81,0.4886376984574935,2.46278265557621,1.842991219331274,0.14828951199357077,0.41198850534878756
speed_drift,healthy,82,0.46759683930426604,2.0939827048290445,1.8783863069236633,0.14734564861075475,0.43187513927658855
speed_drift,healthy,83,0.4748346890001851,2.1840231195876196,1.8583867775557956,0.14529558438871484,0.4171363442228459
speed_drift,healthy,84,0.4616714477119679,2.3798011257219205,1.853467262904225,0.14628599421966584,0.4313821705184802
speed_drift,healthy,85,0.45033878756116075,2.228298312216076,1.8722736107250433,0.1539131249732539,0.46765002268526534
speed_drift,healthy,86,0.46581569842222487,2.2347285055935453,1.8584263410972401,0.1503933287859845,0.4401362386640317
speed_drift,healthy,87,0.45948561667946825,2.2332339845458673,1.8824641629674392,0.15390526941488814,0.45956286355588594
speed_drift,healthy,88,0.45073945068940297,2.1790250013662766,1.8437113326705765,0.15106272639054535,0.45507000423753613
speed_drift,healthy,89,0.4842440382724862,2.2197483768424764,1.8467747007523987,0.1490279368423382,0.4182253609558891
speed_drift,healthy,90,0.46799771704118687,2.1093718293805046,1.8551064166714517,0.1461851577457492,0.42544552505495836
speed_drift,healthy,91,0.4715808729930466,2.2531075697694423,1.8805969600842332,0.15196110710240857,0.441900132425751
speed_drift,healthy,92,0.4788933807362902,2.277084290430274,1.8434127490834686,0.14563048803730672,0.4128808727099396
speed_drift,healthy,93,0.48653246135861766,2.2513433462003642,1.8790907105318038,0.14757776636326306,0.41579856296608225
speed_drift,healthy,94,0.4902294985216044,2.2208772585262,1.8476714165754327,0.1536926553914853,0.42615348444783513
speed_drift,healthy,95,0.46402828270056873,2.1330647028318217,1.8812652359220403,0.15209063430336542,0.4495552092793276
speed_drift,healthy,96,0.4789628716062003,2.244820845534795,1.8788968029634405,0.1539828366538649,0.44067856917846054
speed_drift,healthy,97,0.4767670055671956,1.9995176259615839,1.858714715892594,0.14714803705059318,0.4207795734720635
speed_drift,healthy,98,0.4599029637417134,2.3166387003896456,1.868061547660405,0.15153517917697615,0.45034241145797776
speed_drift,healthy,99,0.45762452637048456,2.189415012656689,1.8617998872689239,0.14748142327502847,0.43973853737221835
speed_drift,healthy,100,0.4829968231097572,2.1412007501932133,1.8359194099682066,0.14701007703782532,0.41241042757051166
speed_drift,healthy,101,0.45458693359188856,2.2327234723036398,1.8691165178281284,0.15364436882695884,0.4620807612067173
speed_drift,healthy,102,0.45970747198597656,2.2712049266798418,1.8291709340743652,0.14911354594785853,0.43869499643920257
speed_drift,healthy,103,0.4586558789819795,2.2013787375245957,1.8647135376174777,0.14933565979763014,0.4446134765971544
speed_drift,healthy,104,0.45220987735992707,2.2295552193056962,1.871150640124709,0.14700437097762978,0.4446769110832053
speed_drift,healthy,105,0.47368390735658555,2.2223368563817645,1.8211124011073017,0.15555011329962962,0.44314930969830535
speed_drift,healthy,106,0.4616629146727594,2.314414662783235,1.878346068911946,0.15146530130112282,0.44965141985875856
speed_drift,healthy,107,0.454268014561935,2.114255517555072,1.8773551750034831,0.15016868140590983,0.4529397443348034
speed_drift,healthy,108,0.47498228025699446,2.2245097202836024,1.8581544903693652,0.14846602500158826,0.4260794441103422
speed_drift,healthy,109,0.4631070860751144,2.4070459646846865,1.876911721786038,0.15365310128119833,0.4545501729847051
speed_drift,healthy,110,0.4976075118532555,2.1347029995951208,1.8080009567655333,0.15044991412366096,0.40654099367794766
speed_drift,healthy,111,0.46725774530069936,2.2678590234705966,1.871038461288005,0.1512128778565759,0.44266341219398864
speed_drift,healthy,112,0.4527051319112823,2.1994385116937853,1.8519927624195782,0.15074818829968853,0.4531649648978346
speed_drift,healthy,113,0.4958817882840328,2.2023369977519134,1.8504107957003164,0.15211423410294556,0.4172782738222465
speed_drift,healthy,114,0.46409100497046646,2.1424176612217387,1.8682453989979997,0.14839093776843387,0.43704000160037226
speed_drift,healthy,115,0.4704880786425534,2.284567157687503,1.8394767214932197,0.15075371030882448,0.43457679648510394
speed_drift,healthy,116,0.4598335675333547,2.345445209843209,1.8963704077135095,0.14559920164711157,0.43603355045254205
speed_drift,healthy,117,0.475086560150929,2.309541553881944,1.84674439320359,0.15033074626562,0.4300099088061137
speed_drift,healthy,118,0.45483502206666754,2.2384343203944224,1.877376416633754,0.15546923278851305,0.46834537587026925
speed_drift,healthy,119,0.48073398656789346,2.046360862991541,1.8670017220597737,0.1481355201950803,0.4210432792989562
speed_drift,healthy,120,0.4600108698097783,2.172116337857846,1.8413384184749622,0.14459073358152064,0.42651977796729795
speed_drift,fault,1,0.5784822216032631,3.285635148392639,2.427249434455283,0.522276395837609,1.4065901969617143
speed_drift,fault,2,0.5456095798187613,3.196887814215797,2.469222302301064,0.4759124287645432,1.3706455336041654
speed_drift,fault,3,0.5283138297225959,3.287456888012386,2.544204194182536,0.46560363601859067,1.4057249912795837
speed_drift,fault,4,0.5552231804346512,3.1558350707470226,2.5618293938298473,0.4953923402482434,1.4280940177103758
speed_drift,fault,5,0.5376299839610236,3.16338366862332,2.475724974428819,0.4738528093660519,1.3867915190959368
speed_drift,fault,6,0.5555121234703717,3.2799915658112306,2.604449292854664,0.48386892238929996,1.4056983699270895
speed_drift,fault,7,0.5404515825133063,3.2369653880645055,2.436271493201953,0.494822434354122,1.4290763446723336
speed_drift,fault,8,0.5666888004856194,3.038145160088941,2.488298092902315,0.5387404020560693,1.499636905394916
speed_drift,fault,9,0.5757702615849292,2.9691086575199366,2.475276927705165,0.5530127293941948,1.511115969040184
speed_drift,fault,10,0.5585124092857631,3.146403314406335,2.5059432000457678,0.5349930717302137,1.5163551913683004
speed_drift,fault,11,0.5698108489044855,3.031685478840798,2.491051770361699,0.4930940521631708,1.3658104364811998
speed_drift,fault,12,0.5461807865330143,3.5195204709957277,2.495249675287719,0.5161284427145247,1.4927200907703986
speed_drift,fault,13,0.5266273145487689,3.1043672429084257,2.506145177486435,0.4739546819382066,1.4247430581973526
speed_drift,fault,14,0.5638094286371688,3.0122951817759622,2.5178727402839076,0.5071093210704484,1.4272043046961904
speed_drift,fault,15,0.5469623915367936,3.114890548155074,2.4533868628090465,0.5120885888704333,1.466461448010226
speed_drift,fault,16,0.5543867510689411,3.131824423240394,2.4887513499762384,0.5207538130422414,1.4818709012821771
speed_drift,fault,17,0.5656275340101896,3.1255610777609113,2.3826617389477596,0.4962107641033519,1.3541501877551299
speed_drift,fault,18,0.5574642443897347,3.3361521485589556,2.4792872615811103,0.5149836868640377,1.4545875951536746
speed_drift,fault,19,0.5433994541590078,3.465689414439586,2.557414632696943,0.5150540687094898,1.5157731062879196
speed_drift,fault,20,0.548234024530362,3.211442326130057,2.5122919971034907,0.5178558252930426,1.4971935177942
speed_drift,fault,21,0.5431450195348326,2.777049848889369,2.4745929504228705,0.5075647118817441,1.4700344231868663
speed_drift,fault,22,0.5441975317082378,3.369578169353499,2.570436878249767,0.47141258236173866,1.3888267540883539
speed_drift,fault,23,0.5593959748036055,2.824520656621402,2.4301385795609614,0.503983147992093,1.404469130020522
speed_drift,fault,24,0.5566995553300743,3.0843168856542618,2.44230977528636,0.5200471546093115,1.4598970263729463
speed_drift,fault,25,0.5717483270212026,2.5555019435944457,2.4189357908269087,0.5380910728112084,1.4637370124787508
speed_drift,fault,26,0.5362696439218039,3.331906883067791,2.53298440222629,0.47313799251256045,1.4041738038605411
speed_drift,fault,27,0.5544462901706863,2.7283710836950337,2.5213679339273956,0.4913957886405259,1.4073109307099285
speed_drift,fault,28,0.5683766705404629,3.014559995623504,2.5282149620984535,0.5440416447406166,1.5219588131038904
speed_drift,fault,29,0.5543247703136316,3.234087102218714,2.5184761174126464,0.5181797111631946,1.4834914146449203
speed_drift,fault,30,0.5543152277489737,3.2038424633356457,2.4890276799330144,0.48857808741261866,1.3905673845045035
speed_drift,fault,31,0.5512831992800559,2.9597827050573393,2.4748273942476904,0.5253782448371666,1.4992352519755392
speed_drift,fault,32,0.5510896498250117,2.893048679042186,2.391851551064449,0.4785559785712078,1.3430049169061595
speed_drift,fault,33,0.5731257484024584,2.9545697440091927,2.5362768517284757,0.5241140317822793,1.4563782881997942
speed_drift,fault,34,0.5759951908683951,2.6593497961482,2.488809699066953,0.5333793087077354,1.4608753195894277
speed_drift,fault,35,0.5678114173991681,2.7835302980856675,2.5501400476224045,0.5327310887332379,1.4982556929403184
speed_drift,fault,36,0.5824201691130206,2.86346554974369,2.528562771512337,0.5446186595474755,1.4869384114011694
speed_drift,fault,37,0.5819662108111975,2.9570065115456883,2.423122108530657,0.5447308161714298,1.4570411742537173
speed_drift,fault,38,0.5648095461044251,3.2947632259472237,2.5038407820387603,0.48566734209085227,1.3606305790366293
speed_drift,fault,39,0.5661497751252422,3.3378949827695092,2.5593911280090325,0.535627432266375,1.5135605594949355
speed_drift,fault,40,0.543872172198185,2.9847262936021424,2.521596243872523,0.5100971977804077,1.4893400692845287
speed_drift,fault,41,0.5388914728744794,3.083500823556943,2.5124069562612696,0.4882479691045657,1.436098165667553
speed_drift,fault,42,0.5476205858993677,2.846079021985091,2.4933442222664244,0.48318852857282807,1.393246527943495
speed_drift,fault,43,0.5625710359400642,2.919077833309607,2.500246009002502,0.5014278914966299,1.4093617812537393
speed_drift,fault,44,0.594668971788686,3.126607460408723,2.5475289934264493,0.5641446178383651,1.51417035126757
speed_drift,fault,45,0.5713130776419083,2.7479145120774913,2.4644060286033893,0.5090258546294828,1.3986910876949679
speed_drift,fault,46,0.5535016562970905,3.170727289580848,2.4158800542219003,0.4826414816255845,1.3553248612784112
speed_drift,fault,47,0.5821533112523543,3.324382927388576,2.483141138085578,0.5537153054135792,1.4988213078040784
speed_drift,fault,48,0.5893835176678893,2.738254084937497,2.4881653271590722,0.5557491843317769,1.4873749550650048
speed_drift,fault,49,0.5631473801877649,2.917293001817457,2.456927049549202,0.5436498894273902,1.5131896663631015
speed_drift,fault,50,0.5702218651543598,3.3312493995280614,2.4801231935365373,0.5150194932223802,1.4223825895847446
speed_drift,fault,51,0.5630803690951729,3.504210365699863,2.438099942661218,0.4954219776962792,1.3738225295725854
speed_drift,fault,52,0.5496097838968215,3.0909635743557864,2.4860352789017224,0.5168330179786264,1.482686861961132
speed_drift,fault,53,0.5571476265828301,3.017739136245634,2.5443958312307466,0.5292798404700603,1.5153306426649704
speed_drift,fault,54,0.5433909346543563,3.0702571282060704,2.481216076248823,0.4897424820974726,1.419670906349229
speed_drift,fault,55,0.5450862404196002,3.3823279356733096,2.5409107732829908,0.5144713586372099,1.5044947964023356
speed_drift,fault,56,0.5281577519443353,3.064657064182676,2.443284439511662,0.4607759532542965,1.3636821705764375
speed_drift,fault,57,0.559526890670502,3.144705647791274,2.4819822596599863,0.5276745255167675,1.485745766273413
speed_drift,fault,58,0.5763435876796691,3.1504734440857387,2.472717613467221,0.5324779654337581,1.4528053699062338
speed_drift,fault,59,0.5574520538937964,2.8682627316991396,2.474087145820906,0.528713681039675,1.4918340827638716
speed_drift,fault,60,0.560384555681518,3.1499825893506923,2.414814760297973,0.4979877321101769,1.3809386898290612
speed_drift,fault,61,0.5762895324288089,3.3047705793427906,2.4596367085142914,0.5173173148900302,1.407835027672905
speed_drift,fault,62,0.5510556865846906,3.1415225849855486,2.371273860817885,0.4626490676246129,1.29284678517039
speed_drift,fault,63,0.5753426783376441,3.4078526972731633,2.540573954437638,0.5265245952220559,1.458673163441671
speed_drift,fault,64,0.5777229257107437,3.050261480113446,2.4816804910854944,0.5305042912235017,1.4465792547244545
speed_drift,fault,65,0.5707507420217289,2.903073079514919,2.5111170446498083,0.49591461250409463,1.3768730469821011
speed_drift,fault,66,0.58101166941585,2.995513001904497,2.4864404464033867,0.5577006517114594,1.513579816282351
speed_drift,fault,67,0.5491856117349913,3.1586614472601404,2.5303936134132403,0.5253976264855243,1.5218189838314669
speed_drift,fault,68,0.5679621132364943,3.362226850967265,2.512775090012007,0.5331746478030447,1.488082239622076
speed_drift,fault,69,0.5832743024140561,3.094738006552428,2.5278740895954566,0.5225534932747801,1.424412025889336
speed_drift,fault,70,0.5865329395471024,3.079803593408927,2.5118666262441827,0.5488475333663556,1.483056161723395
speed_drift,fault,71,0.5475562163625916,3.272554821315468,2.534754398779472,0.49135680779894986,1.4286840836991537
speed_drift,fault,72,0.5707456762957821,3.787977630092883,2.618764484105179,0.49274960567270365,1.3971141023916374
speed_drift,fault,73,0.5460825140909156,3.2154001845750044,2.459531893559082,0.474823290582209,1.3636407545322193
speed_drift,fault,74,0.5540273749691046,3.395573706711822,2.4700348390581794,0.49459234503568916,1.4030324176002524
speed_drift,fault,75,0.5674752336083118,3.0530067703917574,2.4539261220772914,0.49967046444215524,1.3793278609085509
speed_drift,fault,76,0.5555944959362888,2.986836179039601,2.4693111600688455,0.48886409113067647,1.3826686399811208
speed_drift,fault,77,0.5394726760400959,2.9972875620507367,2.621229848547951,0.502216001314608,1.5072095782185457
speed_drift,fault,78,0.5345693360110305,2.83441138435873,2.4177363340462623,0.47999358294518657,1.396162139359233
speed_drift,fault,79,0.5735782497564547,3.0791222869687145,2.5199033368258195,0.5138265878302629,1.422053185000501
speed_drift,fault,80,0.5437545820857509,3.098049295234458,2.4427522987803214,0.5143881771778549,1.478521906942954
speed_drift,fault,81,0.575521867290143,2.8732584431540453,2.5237515153279495,0.5354990319140225,1.4781556129331648
speed_drift,fault,82,0.531380316975511,3.1810558490377736,2.464809377808347,0.46538004660518656,1.374972347624003
speed_drift,fault,83,0.5821050169964166,3.1464607565538927,2.5715057388830735,0.5494866793389529,1.5137340333413574
speed_drift,fault,84,0.5328411994866111,3.2424933166557213,2.4461612890213975,0.4556255471398807,1.3373738111299192
speed_drift,fault,85,0.5672807383477392,3.453237651488484,2.6086624809155303,0.5117540921716406,1.4570425427662104
speed_drift,fault,86,0.55698610321767,3.0595848139318513,2.436330244610353,0.49915975190062456,1.398824656374786
speed_drift,fault,87,0.5679152445225948,2.611529010392332,2.459291912607085,0.5455790218275746,1.5065348311772324
speed_drift,fault,88,0.5467000752218576,3.1855108107403525,2.427257163298467,0.5172983258356104,1.4741776920114762
speed_drift,fault,89,0.5789138757245497,3.3650527517406172,2.536574422806556,0.510471897281097,1.4043704526174252
speed_drift,fault,90,0.5483249169254584,3.2323080032313993,2.513225116966309,0.4726229913934022,1.3664462680040645
speed_drift,fault,91,0.5408411828654037,3.0360490362219403,2.5239041763921284,0.4955318315288368,1.4555872229324345
speed_drift,fault,92,0.5570510444069379,3.0157952531713805,2.5334564847268224,0.5290502772613809,1.5116758607267198
speed_drift,fault,93,0.5502594375853624,3.033345359607803,2.507056450852699,0.5273269369567323,1.5173805506944573
speed_drift,fault,94,0.571324078132963,3.2346022947727695,2.547597341247146,0.5098227667768372,1.4243020241063284
speed_drift,fault,95,0.5378167469334667,2.9580147219000192,2.4258629899357507,0.507192909108301,1.468831528470491
speed_drift,fault,96,0.5334716791764316,3.1786471689829985,2.466175453691329,0.45988728939382545,1.3537922489634429
speed_drift,fault,97,0.5665938923833688,3.3904922782426343,2.566210082492064,0.5046892414760829,1.4269155201687498
speed_drift,fault,98,0.5698543526131001,2.9629757297164616,2.55434211200828,0.5412076016206749,1.5178873787283316
speed_drift,fault,99,0.5554391737986658,3.2136678096510205,2.5493332870791243,0.5179993667981482,1.4890388569388122
speed_drift,fault,100,0.537718148546908,3.0849379741475054,2.469126561026355,0.4846607332541556,1.416298568085542
speed_drift,fault,101,0.5615434218153041,3.073893809242205,2.4559269644459487,0.5069600652155606,1.4148100287328689
speed_drift,fault,102,0.591130286784428,3.2004146401922005,2.491001961656286,0.5716301209681883,1.5262262845128989
speed_drift,fault,103,0.5578311071985275,2.907500470333851,2.47860739718907,0.4955439127703225,1.398567035307307
speed_drift,fault,104,0.5632382378612205,2.9255995214750428,2.417024699063324,0.4816662565944838,1.329519268088774
speed_drift,fault,105,0.5707615713435028,3.253394355993118,2.5271544026851576,0.5449806959709635,1.5178969306242158
speed_drift,fault,106,0.5525394381174041,2.9037188226468524,2.5001691004957096,0.48934745514188027,1.4003569273180745
speed_drift,fault,107,0.5862861905850503,3.1774707613988857,2.5536432223614427,0.5496852363357135,1.4982507991186529
speed_drift,fault,108,0.5734654065985514,2.940251555976617,2.431667751208593,0.5192516073310378,1.4119611336344404
speed_drift,fault,109,0.561859917893383,3.331142078267003,2.519947743090807,0.5133409958336761,1.4503528235070964
speed_drift,fault,110,0.5642926094516751,2.8307667679063444,2.5506832432788467,0.5089946555083928,1.4405791487668806
speed_drift,fault,111,0.5581468048993999,3.3797669132452137,2.534861030352642,0.5279011060522106,1.505848242348001
speed_drift,fault,112,0.547088959008475,3.1504408529743317,2.4597362065521065,0.4724886052560182,1.3544957791881032
speed_drift,fault,113,0.5713937111645894,2.9174282423185804,2.4755051498218275,0.5463865578504548,1.5045148102356152
speed_drift,fault,114,0.5664581368073005,3.500922338048768,2.5549703626513125,0.5400341772405962,1.5238645279363807
speed_drift,fault,115,0.562225332324131,3.251219406177338,2.498654631306338,0.4960521158023009,1.3946653533552293
speed_drift,fault,116,0.541672831035738,3.1039150425821793,2.4832711770524103,0.5116327563879113,1.4884469569612808
speed_drift,fault,117,0.5601629442223118,2.897152499804879,2.5263331691680526,0.5360110166785024,1.520913979914657
speed_drift,fault,118,0.5598652756378485,2.9687034800703285,2.4598507348263983,0.5162385835490897,1.4461765184088398
speed_drift,fault,119,0.5393977960217119,3.260861128163906,2.548216930101907,0.4942447667348589,1.4626860193115705
speed_drift,fault,120,0.5529354572179654,3.0725874195242113,2.5526746108091762,0.5002257864496975,1.445404375154584
load_change,healthy,1,0.5242625150153419,2.130687936146985,1.8376737840835222,0.14837668157597433,0.3836640060838998
load_change,healthy,2,0.3515225256546115,2.2110744731200795,1.9445030907907026,0.14306922919778264,0.5675412028453606
load_change,healthy,3,0.27823406637900494,2.4774694598682006,2.0224891549888198,0.14143621091328226,0.7229252782292086
load_change,healthy,4,0.28837083361674437,2.4865034003053466,2.040613282107657,0.15097399585977606,0.7478787120077994
load_change,healthy,5,0.28598344176669144,2.4267076446486517,2.088458478201599,0.14475669252822393,0.7314938609599719
load_change,healthy,6,0.4947923837555333,2.1022444198864974,1.849330659818854,0.150507263494659,0.4136582958442086
load_change,healthy,7,0.5749457209618093,2.1909647019805765,1.8188943745340742,0.15289123160737322,0.3586406169190149
load_change,healthy,8,0.39901083545225835,2.2687721548572433,1.904556601446995,0.14362852192195988,0.4967672351374862
load_change,healthy,9,0.6186443306810638,1.9793488905808316,1.818123394690587,0.1534908675885259,0.3345439505649247
load_change,healthy,10,0.6403011896479202,2.1340067549798274,1.8169228725996267,0.15606723833906094,0.32854562077653265
load_change,healthy,11,0.3689290218818678,2.2204707609272547,1.955440140452271,0.1475818514618627,0.5593870356469851
load_change,healthy,12,0.6218350920477952,2.0937514628460567,1.8227073173097508,0.15715848748963313,0.34120947461503803
load_change,healthy,13,0.5776143217653091,1.9364128918029582,1.831193419315211,0.15280765619733563,0.3579927826111211
load_change,healthy,14,0.48131067830274366,2.1045192501185666,1.8646267246835362,0.15380057906074204,0.4363434145433994
load_change,healthy,15,0.41309535588885654,2.1333898218275245,1.875726758647324,0.14479318479213066,0.4800457124798731
load_change,healthy,16,0.6087524793168578,2.1692346317828175,1.8171448060892674,0.15227152997574273,0.3371884864839945
load_change,healthy,17,0.2850891251554058,2.6319114199101667,2.031792283609778,0.1447311400947898,0.7236373677947215
load_change,healthy,18,0.32959785276658005,2.425341890252686,1.9628780265150352,0.14226665410542894,0.6047354118875546
load_change,healthy,19,0.3535049276468878,2.340550006554397,1.9628414569564925,0.14383662526888283,0.5700548225221853
load_change,healthy,20,0.3894019138268605,2.306137779839166,1.9165194553466336,0.14661099413026954,0.5212248020726671
load_change,healthy,21,0.4628792138131687,2.264479331471382,1.877508228878495,0.148814252038318,0.4405221719168279
load_change,healthy,22,0.5773272385576218,2.0583009171757007,1.840542822177134,0.15657884553326634,0.3679459284726249
load_change,healthy,23,0.6400215916792427,2.1543547999584773,1.7992195578583619,0.15687230372368496,0.3287711725046927
load_change,healthy,24,0.5936577801669222,2.005789893600255,1.8105831430049477,0.15052938556108017,0.3411884818426991
load_change,healthy,25,0.5254603679578986,2.0995933577832195,1.8571787684262027,0.15155593639844453,0.39306089767301333
load_change,healthy,26,0.579438112257224,2.2253060189152816,1.8609571603359611,0.15169811234772132,0.3571423132053022
load_change,healthy,27,0.6336762248180683,2.0983275971397743,1.8204307627745338,0.15429778358222557,0.328533270969163
load_change,healthy,28,0.34808507467163574,2.3052044510541885,1.9184733742562263,0.1468516455906856,0.5843476525919205
load_change,healthy,29,0.5801292032661759,2.1966645463161747,1.80582694668491,0.15280213677022422,0.35395069057461365
load_change,healthy,30,0.4202215021085814,2.1833667766851175,1.875436795691911,0.14291507423015418,0.4657479849851954
load_change,healthy,31,0.5606646009519402,2.0934190324328417,1.8178823030895976,0.15146246147017947,0.3642375824023821
load_change,healthy,32,0.3466474827264074,2.3327369567733554,1.9374727797462454,0.14846620608491928,0.5961524933836572
load_change,healthy,33,0.675399770218753,1.9759362495660528,1.7870814152707701,0.16003947355748627,0.3167658645134147
load_change,healthy,34,0.6263511241059615,2.231787712632124,1.8316398256291566,0.153582564581259,0.3318517353924435
load_change,healthy,35,0.5313774264447094,2.143409247502267,1.829215142699325,0.15159148968913816,0.3858372145393112
load_change,healthy,36,0.4747605937988997,2.201865795740199,1.8534922815293635,0.14784633533412966,0.42396625480465855
load_change,healthy,37,0.4269789365198325,2.130405590337874,1.8771697615414993,0.15119718259259582,0.48516450750342005
load_change,healthy,38,0.5206624653336505,2.285545258072157,1.8314648705258876,0.15278969693871589,0.3971340232006216
load_change,healthy,39,0.6362770392267214,2.1037893412087754,1.822318540440766,0.15187081423024537,0.3222108916377381
load_change,healthy,40,0.30496592544073936,2.4392301082586436,1.9965719348171134,0.1446915540684427,0.6704005238165094
load_change,healthy,41,0.5174274709883341,2.0688417685210756,1.849851623066703,0.14673419091688217,0.38570057550510783
load_change,healthy,42,0.6120787678941912,2.250415985045078,1.8171119420750306,0.15450708332296142,0.3402764715948871
load_change,healthy,43,0.43697198049309477,2.2235075501438852,1.90064912351054,0.14444352944239938,0.45571725900282883
load_change,healthy,44,0.3450312938528402,2.6728210956150864,1.9892486126271796,0.14738402397764166,0.602471427225441
load_change,healthy,45,0.6575088860756266,2.070753320003829,1.8094844332240805,0.152842328268634,0.3126939249354931
load_change,healthy,46,0.5932186949687642,2.0769618501947127,1.8290897914426127,0.15330753074208453,0.3495152845517203
load_change,healthy,47,0.48355038008323065,2.072872312756227,1.8589705994409282,0.1484871380035462,0.41868111126468727
load_change,healthy,48,0.5224464643203097,2.0533009470921715,1.817622079691665,0.15436109700715098,0.39833443965563464
load_change,healthy,49,0.5187085490153347,2.223217631001737,1.8303212136407314,0.14922782190634432,0.389215431748982
load_change,healthy,50,0.3389540003976138,2.505310463187073,1.9560073602306642,0.14860954242507016,0.6131845100521123
load_change,healthy,51,0.5206346001935898,2.1311877740502743,1.8451915967532844,0.15181631428258446,0.3961011932726356
load_change,healthy,52,0.5676755534158814,2.159942572303255,1.818349241442735,0.14908263001514088,0.35413227020198035
load_change,healthy,53,0.4983922116423873,2.1746370450927426,1.8680029824842028,0.14953695123129876,0.4100776099234607
